2.096672,0.112231,1.028087,0.118619
1.616397,0.685062,1.027681,0.696697
1.053662,0.747413,1.028457,0.731231
0.834581,0.763067,1.028344,0.749249
0.718659,0.778191,1.028214,0.762763
0.644301,0.797824,1.028126,0.774775
0.590635,0.823826,1.028085,0.806306
0.549779,0.837092,1.028073,0.818318
0.517925,0.842133,1.028096,0.827327
0.492716,0.844256,1.028164,0.827327
0.47241,0.847174,1.02828,0.831832
0.455731,0.848501,1.028436,0.836336
0.441758,0.851419,1.028617,0.833333
0.429836,0.855399,1.028808,0.839339
0.419495,0.856991,1.028998,0.837838
0.410392,0.859644,1.02918,0.842342
0.402267,0.862563,1.029351,0.842342
0.394916,0.864155,1.029512,0.840841
0.388185,0.866012,1.029665,0.842342
0.381961,0.867339,1.029813,0.840841
0.376163,0.869196,1.029956,0.845345
0.370736,0.872911,1.030095,0.846847
0.365639,0.874237,1.030228,0.846847
0.360841,0.875298,1.030355,0.84985
0.356316,0.875829,1.030476,0.84985
0.352039,0.877686,1.030591,0.84985
0.347988,0.878748,1.0307,0.851351
0.344142,0.88087,1.030803,0.852853
0.340479,0.881666,1.030902,0.852853
0.336982,0.882728,1.030996,0.852853
0.333634,0.883523,1.031087,0.852853
0.330421,0.88485,1.031174,0.852853
0.327328,0.886707,1.031258,0.852853
0.324345,0.887238,1.031338,0.852853
0.321462,0.889361,1.031416,0.855856
0.318671,0.890157,1.031491,0.855856
0.315966,0.891218,1.031563,0.857357
0.31334,0.892279,1.031632,0.857357
0.31079,0.893075,1.031698,0.858859
0.308311,0.89281,1.031762,0.858859
0.305899,0.893606,1.031823,0.858859
0.303551,0.894667,1.031881,0.86036
0.301263,0.894667,1.031938,0.858859
0.299032,0.895728,1.031992,0.855856
0.296854,0.895994,1.032044,0.857357
0.294727,0.897851,1.032095,0.857357
0.292646,0.898647,1.032144,0.857357
0.29061,0.899178,1.032191,0.857357
0.288616,0.899708,1.032236,0.857357
0.286661,0.899973,1.03228,0.858859
0.284743,0.900239,1.032323,0.858859
0.28286,0.900239,1.032364,0.86036
0.28101,0.900504,1.032404,0.86036
0.279191,0.901035,1.032442,0.86036
0.277402,0.901035,1.032479,0.86036
0.27564,0.901565,1.032515,0.861862
0.273905,0.9013,1.03255,0.861862
0.272195,0.901831,1.032583,0.861862
0.270508,0.903423,1.032615,0.861862
0.268843,0.903688,1.032646,0.861862
0.2672,0.903688,1.032675,0.861862
0.265576,0.904484,1.032703,0.861862
0.26397,0.905545,1.03273,0.861862
0.262383,0.906076,1.032756,0.861862
0.260812,0.906872,1.03278,0.861862
0.259258,0.907402,1.032803,0.86036
0.257719,0.908729,1.032825,0.86036
0.256196,0.908464,1.032846,0.86036
0.254688,0.908729,1.032865,0.861862
0.253194,0.90979,1.032884,0.863363
0.251715,0.910056,1.032901,0.863363
0.25025,0.910586,1.032918,0.866366
0.248798,0.911117,1.032934,0.866366
0.24736,0.911913,1.032949,0.867868
0.245936,0.912709,1.032963,0.867868
0.244526,0.91377,1.032977,0.867868
0.243129,0.915097,1.032991,0.869369
0.241746,0.915362,1.033004,0.870871
0.240376,0.917219,1.033017,0.872372
0.239019,0.918015,1.03303,0.872372
0.237676,0.918546,1.033042,0.872372
0.236348,0.918811,1.033054,0.872372
0.235033,0.918811,1.033065,0.870871
0.233732,0.919873,1.033076,0.870871
0.232446,0.919873,1.033087,0.870871
0.231175,0.920138,1.033097,0.872372
0.229919,0.920669,1.033107,0.873874
0.228679,0.92173,1.033115,0.873874
0.227454,0.922526,1.033123,0.878378
0.226246,0.922791,1.03313,0.87988
0.225053,0.923057,1.033136,0.87988
0.223877,0.923057,1.033141,0.87988
0.222718,0.922791,1.033145,0.882883
0.221575,0.923057,1.033148,0.884384
0.220449,0.923587,1.03315,0.884384
0.21934,0.924648,1.03315,0.884384
0.218247,0.925179,1.03315,0.884384
0.217171,0.925444,1.033149,0.884384
0.216111,0.925975,1.033146,0.884384
0.215067,0.926771,1.033143,0.885886
