hidden_layer,activation     ,epoch,eta ,beta,alpha,mu  ,batch_size,test_score         ,history_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,history_score
"(5, 5)"    ,Tanh           ,100  ,0.01,0.06,0.001,0.85,128       ,0.5291642567769026 ,"[0.5020992839498063, 0.4997302867748124, 0.5009391664231838, 0.500683688637104, 0.4992457396909634, 0.4989134290095352, 0.49881609037458446, 0.5001835497759881, 0.4980766102804889, 0.49837402955638566, 0.49779287768437447, 0.5025343504985786, 0.4988295115979222, 0.4969469643140593, 0.49615511637395565, 0.49570956857476167, 0.49521635951623016, 0.49342920440447363, 0.48955791872819526, 0.48968372369154606, 0.4836661272840346, 0.4816546494632595, 0.4723287866595768, 0.4677301378753866, 0.45455831115361484, 0.4363998820934403, 0.4108740620527786, 0.3802736490878479, 0.3420708453462724, 0.30455508244174045, 0.27453878291089795, 0.2529334600401518, 0.2415381507132463, 0.23601639284030945, 0.23278199344168954, 0.23101636879520984, 0.22831636738857763, 0.22651151063858696, 0.22542253215017735, 0.22282034399061304, 0.22020535622885137, 0.21970696855552765, 0.21764964948333865, 0.2153657028194541, 0.21451259391032176, 0.21368455481114434, 0.2131916844567911, 0.2123046781427293, 0.21043815461241983, 0.21102960965575793, 0.20849473928428314, 0.20832141236310892, 0.20813303706139938, 0.20622194136332023, 0.20750673576744225, 0.20442696612150427, 0.20382552769022752, 0.20318789559453332, 0.20267125489543136, 0.20123186727568623, 0.20117893434490777, 0.20017275655288772, 0.19928036984358247, 0.20085078981442847, 0.1987553370113844, 0.19922077958354978, 0.19896181111163377, 0.19742822018984604, 0.19746467310726207, 0.1977547923639807, 0.19569307618645146, 0.19558828058161903, 0.19674849067509445, 0.19420888643443807, 0.1934328632151204, 0.19391395737126668, 0.1937386253751644, 0.19367040561743382, 0.1932596197307695, 0.19301327950357203, 0.1931829725905046, 0.19193463288709078, 0.19100841112140357, 0.18971770993871673, 0.19140239972527515, 0.190340411454012, 0.19005708596952958, 0.18940770418465855, 0.19021297493287578, 0.18830319275000196, 0.18838017795535317, 0.18710124790285262, 0.1873271893177799, 0.18761786794444807, 0.1859852265441687, 0.18657376940834436, 0.18662020879871047, 0.1854609704689108, 0.1846233352990492, 0.18447556613346525, 0.18340380551123794]"                 ,"[-0.0019230069862194998, -7.522384845093377e-05, 0.0007668727489644755, 0.0014326799528273648, 0.0017483819546817436, 0.0018888691194078877, 0.0023555086312522233, 0.002761958314299706, 0.0031966115799779704, 0.003714288558552492, 0.0043850808439720446, 0.005149268081140468, 0.006107149149845781, 0.007280363051896721, 0.008754108826470652, 0.01055944728415481, 0.012814412547869525, 0.015824048308777927, 0.019757076478169378, 0.02474639814908397, 0.03183221794876412, 0.04098105038592015, 0.054199037691179064, 0.07187455059340309, 0.09715390125462309, 0.13268722226705798, 0.18095110980068096, 0.2435071865827657, 0.3192161465851262, 0.395381455583643, 0.4581939723528613, 0.5009421338154484, 0.5236993276250324, 0.534690818234316, 0.5412006059903924, 0.5459239541656737, 0.5502967494248507, 0.5543395092848481, 0.5580888093467733, 0.5615711240149973, 0.5650308653580438, 0.5679361522708275, 0.5710102457380271, 0.57388243961339, 0.576386311410368, 0.578788630984981, 0.5811875687234505, 0.5833890354904387, 0.5854888643463069, 0.5875285727666756, 0.5892544375847883, 0.5912617515854965, 0.5929010008339917, 0.5945535349497011, 0.5961467909785185, 0.5977050084296696, 0.5991308653346217, 0.6005253841722712, 0.6019322457693073, 0.6032575096895867, 0.6044886596978739, 0.6056507401508548, 0.6068709615909756, 0.6076617715647532, 0.6091022147994425, 0.6101638970441716, 0.6112729416455466, 0.6122781571232807, 0.6132566810496884, 0.6142198814108952, 0.6153056783808768, 0.6161436211202406, 0.6171765516987546, 0.6181478548123609, 0.6188995169457567, 0.6197862586598859, 0.6207835740897449, 0.6216302213258744, 0.6225282925840521, 0.6233069245460492, 0.6242214674413684, 0.6251068939341117, 0.6258965745607901, 0.6267212208978714, 0.6275835057573675, 0.6281892324454648, 0.629190340757672, 0.630005168275583, 0.6306505126871988, 0.6314099137503555, 0.6323465333054221, 0.6331703995313911, 0.6338944194294438, 0.6346544496460044, 0.635303916073579, 0.6361750199782827, 0.6369838824629721, 0.6376776216132152, 0.6384726567290406, 0.6391376909696542, 0.6399689153740113]"
"(5, 5)"    ,Tanh           ,100  ,0.01,0.06,0.01 ,0.85,128       ,0.5466367375808133 ,"[0.50900646411668, 0.5066243025413055, 0.5078766042128179, 0.5076836574459553, 0.5063242693179678, 0.5060815650003797, 0.5060636078174668, 0.507520174518579, 0.5055062723561102, 0.505878697729967, 0.5053817485591096, 0.5101814340410499, 0.5065389843634298, 0.5046790537452328, 0.5038774894635096, 0.5033151518530068, 0.5026003016501012, 0.5004357767727976, 0.495923935081267, 0.49492172461624856, 0.48718682880697295, 0.4823794194177672, 0.46894590305945727, 0.4580170330049742, 0.43592223241661454, 0.406671096946818, 0.3702679114326809, 0.33361598922547236, 0.3011177851727474, 0.27971995760669177, 0.27054585873001685, 0.2655366934240262, 0.26292889105726597, 0.26069965025415454, 0.2585859896478658, 0.25715061416789853, 0.25484170464130784, 0.2533200294197525, 0.252329151164822, 0.24987668933103524, 0.24758916627530664, 0.24727434829627476, 0.24532525196209226, 0.24334498011449662, 0.24263971938695253, 0.2418761169005239, 0.24167255675314414, 0.24096314297940616, 0.23926368904217438, 0.24010186037930703, 0.23759872079425665, 0.2377644631215857, 0.2376566117831801, 0.23602003760882997, 0.23755299127800197, 0.234600127351123, 0.23407978587798484, 0.2339548631640594, 0.23358981383720134, 0.23209124663373562, 0.23233848988600714, 0.23153098018112958, 0.23095463033624464, 0.23265619435267376, 0.23062229820610292, 0.23132067059374953, 0.23129249047663347, 0.23005469608739285, 0.23017537499571933, 0.23055778162477836, 0.22875454968868328, 0.22885962363710802, 0.230243027051154, 0.22784577716688117, 0.2272257100671775, 0.22796256537145423, 0.2280227221273879, 0.22776361349195065, 0.2278608695958955, 0.22769596495966557, 0.2280647959620846, 0.2269655681705728, 0.22640320316226173, 0.22512443456577427, 0.227042090184621, 0.22610287768277118, 0.2260839328018901, 0.22572103019175693, 0.22672506494853142, 0.22508724249916143, 0.22523817252622746, 0.224313473326873, 0.22470520610556236, 0.22529860412477468, 0.2236222959259999, 0.22455234460949328, 0.22477715259213726, 0.22417867624154858, 0.223534921283368, 0.22357523588736558, 0.22293634450545746]"                                    ,"[-0.0019230069862194998, -7.465733929068463e-05, 0.0007842924769750903, 0.0014832428734165015, 0.001839407061838827, 0.002028675594077378, 0.002561762740944773, 0.003054692861139463, 0.0036023065252374087, 0.004267379964063012, 0.005133416756261333, 0.006152604947978868, 0.007461132757056621, 0.009098229489271747, 0.011216815977028949, 0.01387939314322073, 0.01731946925657213, 0.0220165360562955, 0.028363750605486793, 0.03674412061803933, 0.04890448825403415, 0.06516681878781161, 0.08915843040320715, 0.12177611042397529, 0.1678551014492251, 0.2292927370961838, 0.3039732357644831, 0.3827735085075151, 0.45303349099715373, 0.4995220756565346, 0.5233030982827434, 0.5344207402059622, 0.5405290543447578, 0.5453755409184649, 0.5500110384221826, 0.5542109908453743, 0.5583617011254995, 0.5622551405536502, 0.5659912912841396, 0.5694958308695938, 0.572877443613074, 0.5758034529932079, 0.5790178317456627, 0.581922744422281, 0.5845495761697206, 0.5871329459352803, 0.5895702356737977, 0.591919614399054, 0.5941610517388307, 0.5963238606300597, 0.5982879206761131, 0.6003021695496797, 0.6020927265607554, 0.6038769765176386, 0.6055046293305877, 0.6072939872187747, 0.608911586506731, 0.6101970430499204, 0.6117913657365827, 0.6134674366452266, 0.614733438161501, 0.6160491081157304, 0.6172808097683942, 0.6182051973035217, 0.6198907559221148, 0.6210430330970292, 0.6223432308484205, 0.6234674568130087, 0.6246404835620027, 0.6258025826877097, 0.6270943890870204, 0.6279314322009188, 0.6291317756051477, 0.6303188221886518, 0.6313200128675028, 0.6322991744315036, 0.6333949640462995, 0.6344673665717665, 0.6355471266224936, 0.636351279706114, 0.6374842666042576, 0.6385151980664326, 0.6393653475158172, 0.6404504734007629, 0.6413974598001415, 0.6420226183331863, 0.6431249409923278, 0.644025763665777, 0.6446495170609745, 0.6455063523412417, 0.646562571590716, 0.6473404825350967, 0.6480822571093205, 0.6488136326638507, 0.6495574474988175, 0.6503730894684112, 0.651151858551231, 0.6517643952230474, 0.6524511469882699, 0.6530334162977958, 0.6538327592569074]"
"(5, 5)"    ,Tanh           ,100  ,0.06,0.06,0.001,0.85,128       ,0.8036181103827025 ,"[0.5020992839498063, 0.4991623140999832, 0.49997484512760604, 0.49811070809099217, 0.49082069669304335, 0.46941744109184885, 0.3838046719430521, 0.24147598163459988, 0.2327961816259293, 0.21867835422511364, 0.20946511872410464, 0.20512116884804582, 0.20252933162233655, 0.19690071516067528, 0.19745731354967133, 0.1940574321206083, 0.19168287066629705, 0.19168294383154386, 0.18819494372967502, 0.18805845122337864, 0.18331714887100478, 0.18287263473324158, 0.1808011221068326, 0.18179251706562785, 0.17921465416526033, 0.17647820699023406, 0.17609794107252472, 0.17416273499777965, 0.17407207450018938, 0.1736016465225059, 0.17479030125742945, 0.17047495684710862, 0.1704174022466989, 0.16818498214057398, 0.1664647697235832, 0.16488325575631058, 0.16316590201577483, 0.1619416292546827, 0.1596218801735514, 0.1579816375775565, 0.15545904645801512, 0.1536437659876335, 0.151251983053786, 0.14927345088853197, 0.1476009237771859, 0.14651057348327123, 0.1453523361694417, 0.14375279502235166, 0.14261908701681503, 0.14300664122405035, 0.13952857946550754, 0.1389563468081729, 0.1373980721587921, 0.1379178514058488, 0.13709414736472925, 0.13410105479876014, 0.13314407410584347, 0.13226779079130874, 0.13171866225015522, 0.13020506152328265, 0.13056684100781807, 0.1301138224394065, 0.12694054226846152, 0.12674967276111557, 0.12424304724831581, 0.12478925283695382, 0.12221435823176571, 0.12622709236022694, 0.12351974049728635, 0.12218586557771344, 0.11879419543146934, 0.11787930305988074, 0.1180343902744682, 0.1150708166698111, 0.1119736107244928, 0.1096116507471862, 0.1095652106297147, 0.10736859462531874, 0.11008983807326016, 0.1238630316986507, 0.11394775146134963, 0.10547785546453976, 0.10293831445235471, 0.09999703516811674, 0.09987754424777087, 0.09722640136863667, 0.09596594913270924, 0.09447486483101852, 0.0945162133947209, 0.09529024474516307, 0.0919247199724183, 0.08935130799734645, 0.08963799859019196, 0.08869097601414361, 0.08704899629495859, 0.08696629215667664, 0.08608993116530347, 0.08790990547517305, 0.08764216953218526, 0.08560818452437481, 0.08212335755769691]"         ,"[-0.0019230069862194998, 0.001367199243818562, 0.0027879191985198393, 0.006834959713719835, 0.019183706314660598, 0.06180992145588393, 0.23543748960099908, 0.5242125657909928, 0.5423048138296369, 0.5692268855832558, 0.5896621545629153, 0.5990645591105331, 0.606303523473473, 0.6119635834555439, 0.6156870503762478, 0.6191804258240057, 0.6252916448915035, 0.6269421050659805, 0.6338787361993529, 0.6356491140773902, 0.6409848034066543, 0.6431883140571699, 0.647376130097965, 0.648487332462393, 0.6530953195236642, 0.6554976953428837, 0.6573679973523701, 0.6609087368513074, 0.6630763453386683, 0.6628319436310038, 0.6621435423869145, 0.6697949758531234, 0.6693569629757102, 0.674755745816271, 0.6781144730532456, 0.6821660063149049, 0.685568363872588, 0.6886348327535654, 0.6932349831079309, 0.6955869165617483, 0.7001366893759593, 0.7045164996024446, 0.7084669577818081, 0.7121221330799818, 0.7163234460785617, 0.7185801582985127, 0.7226410457219039, 0.7253435899995001, 0.7273426615758849, 0.7300384734812169, 0.7337129732184813, 0.7366376097780607, 0.7392221632677571, 0.7375705056762354, 0.7419998034877808, 0.7454806414318653, 0.7466702946114693, 0.7490381420768932, 0.7502683132129183, 0.753556221286633, 0.7535562506050142, 0.7538742237518167, 0.7594215037542899, 0.7629650916136342, 0.7663153631815611, 0.7664762807652711, 0.7722040855052262, 0.763727281762894, 0.7694766365123024, 0.7731558977990676, 0.7788923547029623, 0.7805393081305382, 0.7809177580077813, 0.7867206601826864, 0.7916559399082456, 0.7981127990778445, 0.7984546931212924, 0.8029453826617496, 0.7982578684326184, 0.7701587073873982, 0.7914439645276486, 0.8087610158791185, 0.8121438967379049, 0.8174399648465318, 0.8201166813326705, 0.8243844494425012, 0.8273558282986759, 0.8310187597649901, 0.8315860007989231, 0.8303036282735046, 0.835952301571619, 0.8409764521110473, 0.841312488652719, 0.8439722852417257, 0.8463448166015725, 0.8469574743013732, 0.8495959589089911, 0.8452358967735152, 0.8460968753563708, 0.849602381431128, 0.857249181925443]"
"(5, 5)"    ,Tanh           ,100  ,0.06,0.06,0.01 ,0.85,128       ,0.6202042189174488 ,"[0.50900646411668, 0.5062255916783053, 0.5074364799501045, 0.505980653695471, 0.49776796183831046, 0.466672493193042, 0.34511466712743977, 0.27770857644561825, 0.25603303585091, 0.24517154046101086, 0.23983690596612897, 0.2363054609503255, 0.23554678165490264, 0.23114209095810379, 0.23304510866524206, 0.23035180025416035, 0.22968141846020568, 0.23100835603703432, 0.22886186009270224, 0.22965403264603587, 0.2264625391459374, 0.22801001307589738, 0.22706236385183198, 0.2285245290577781, 0.2279253379378634, 0.2263793095637777, 0.2269982975060118, 0.2255705153200648, 0.22605834078476497, 0.2255270633237189, 0.2268181806660944, 0.22403722303882034, 0.2241509280603973, 0.22359652072536668, 0.2233240497302707, 0.22263695657397953, 0.2223761396155671, 0.22282234040689636, 0.22280759861460545, 0.22289969606811716, 0.22415881604748722, 0.22435217190931467, 0.22553796587997266, 0.2267926445647621, 0.22816064517482823, 0.23192289122736617, 0.23338738897128936, 0.2351277258640319, 0.23570271971207696, 0.24028756137331736, 0.24321822016548858, 0.2507371897267008, 0.24919563353798035, 0.25427339143550015, 0.25419238858455656, 0.2545235003632936, 0.26064219234294156, 0.26196053203296593, 0.26772939637417825, 0.27842563702064305, 0.27773778665591736, 0.28164272343330343, 0.2860923297287184, 0.29159816448541015, 0.2965931515381372, 0.29992295345682685, 0.3094889218075572, 0.32024982161680526, 0.31960789773660525, 0.33186593815568566, 0.3327479673995568, 0.3412690031610998, 0.3511101959418489, 0.36094439802937905, 0.37373809981648093, 0.3786155108776571, 0.4095238652081714, 0.3957754332221866, 0.45475817696302406, 0.43624241344366665, 0.42999061789264137, 0.43974727624918436, 0.4628087487930127, 0.46674508313156726, 0.4842389046867799, 0.4973008766372011, 0.5124195481265579, 0.5191555719214744, 0.5388834963713692, 0.5458564249303381, 0.5725649424574752, 0.5780383008293425, 0.5939296354330985, 0.6263809075519544, 0.6299485571485788, 0.6628195972085094, 0.671141335469893, 0.6927769195652882, 0.7068937656750249, 0.7310139007154351, 0.7557508112437041]"                                    ,"[-0.0019230069862194998, 0.0014445481125724413, 0.0032181582713919354, 0.008604731193301962, 0.026495595235233482, 0.09602411220482687, 0.35871571114521883, 0.516033018945918, 0.5585294454114205, 0.579406025750282, 0.5970562263653607, 0.6075673875346495, 0.6144663275949149, 0.6207962739060169, 0.6247732540505759, 0.6293083756378506, 0.6351137187057506, 0.6369495243151764, 0.6437223218055055, 0.6457979296704008, 0.6504810419727423, 0.6516283089281285, 0.6554487033998148, 0.6574682615414812, 0.6605053744030838, 0.6628014221758984, 0.6648848522709943, 0.6694989662893855, 0.6726734708645652, 0.6751673970137212, 0.6768625813250304, 0.6842759459446632, 0.6865114256565593, 0.6926469422114072, 0.6961830782841132, 0.7022482450884849, 0.7070089162079212, 0.7110547531665838, 0.7151551772270146, 0.7190077385081095, 0.7206665782901421, 0.7253031008496578, 0.7275185936191827, 0.7300094587165318, 0.7333664579848255, 0.7315192467602191, 0.7352414224468704, 0.7376430204719094, 0.742124341538857, 0.7423094934311141, 0.7404409512250536, 0.7335494544870613, 0.7438320415551174, 0.7405270760693057, 0.7511101594560912, 0.7566611096674734, 0.7532373385281022, 0.759305944851046, 0.7575569424073756, 0.746079011459043, 0.7574254666117667, 0.7598554001544864, 0.760731771147848, 0.7634079368882833, 0.7642422305180877, 0.7698967826668135, 0.7631949872681338, 0.7549077431430847, 0.768488799278094, 0.758940199755308, 0.7698755230057238, 0.7676090880526668, 0.7642936594472927, 0.7597728104672957, 0.7489347941268178, 0.7574184768766845, 0.713469127410222, 0.7586572782672643, 0.6604054392272217, 0.7158449635573574, 0.7504290306916942, 0.7503859074565387, 0.7241437812049119, 0.7373672253032226, 0.7271072411396996, 0.7241681305706557, 0.7186618855551978, 0.7320760130776449, 0.7191983315444568, 0.7320049844524589, 0.7068610772479347, 0.72504119632344, 0.7240308938560303, 0.6921867132338889, 0.7157229195525303, 0.684869926808507, 0.7031776095784346, 0.6963262154987693, 0.7052515548305966, 0.6956194129755672, 0.6873688925474822]"
"(5, 5)"    ,LeakyReLu(0.05),100  ,0.01,0.06,0.001,0.85,128       ,0.5890613481411783 ,"[0.5033781084162893, 0.5019379438672463, 0.5005842940401404, 0.49884426082868055, 0.5014531577629995, 0.4999569211542718, 0.5007576085062331, 0.5024234940336622, 0.5024322733658076, 0.49959561268557934, 0.4989509245220689, 0.49997870763547964, 0.5023998592024272, 0.5036350086544203, 0.5018165024561818, 0.49850396431219784, 0.49955171283319055, 0.501955094844917, 0.5008488898043042, 0.49929993289460195, 0.49979309392687016, 0.5002971341033395, 0.5005814948873187, 0.4969357579449318, 0.49771666992962715, 0.4969278335010702, 0.4949125112058749, 0.49408692585747543, 0.4972369538299428, 0.49372645675749877, 0.4960236116794992, 0.49259050757349804, 0.4890404577034616, 0.48834658265403474, 0.48289427016078645, 0.48010658333357004, 0.47421753110269377, 0.4672629660279076, 0.45628144986220903, 0.44293029437752296, 0.423851388892682, 0.4004254191608956, 0.3618536376036749, 0.32395918533549456, 0.2859086971721314, 0.2585832115916536, 0.24111725945099094, 0.22917955851196464, 0.22358612906003028, 0.21820510907948676, 0.21584619815927863, 0.2141151949734249, 0.21293356291735854, 0.21041297449480503, 0.2094025598426496, 0.20775591735561877, 0.20669226341257174, 0.20651849187041987, 0.2052862873280294, 0.20513475215822619, 0.20406198114593477, 0.20295600199630565, 0.2045875540813697, 0.20252002888637072, 0.20368405265508185, 0.20149136406146723, 0.2004449656300891, 0.19957203059356915, 0.19997436231342222, 0.19942070422738864, 0.19802634108757353, 0.19637731648531534, 0.19716774520567157, 0.195879496863309, 0.19485662981718305, 0.19432028789568104, 0.19352685449504553, 0.19233865921277118, 0.1919964199550255, 0.19068698915838492, 0.1891731378370904, 0.18871531505959868, 0.1870571082995359, 0.18440707613412677, 0.18364159763177176, 0.18308957375708748, 0.1814276842240224, 0.18109819928517668, 0.17769460870107218, 0.17794710984153675, 0.17504309073669902, 0.17462032931487567, 0.17276346742687615, 0.1695338412959845, 0.16783617359320824, 0.16732381120006865, 0.16525102699753355, 0.16417034707222608, 0.16281017832414157, 0.16167703755916774, 0.16014545789805032]"                      ,"[-0.0045018143309152325, -0.0015327081423943678, 0.00015004961828757324, 0.0006325701857713417, 0.0008186346090814922, 0.0008787071788732836, 0.0009748042579525995, 0.0010678939372883445, 0.0011589647471400566, 0.0012521839132020318, 0.0013282593368634243, 0.001520555602607443, 0.0016624113316539013, 0.001829057509761478, 0.002008788258150429, 0.002184559942109199, 0.002466922752072831, 0.0027394950685696307, 0.003043404638235492, 0.0034074179903776924, 0.0037803635310167394, 0.0042967429618492314, 0.004830030788606332, 0.005485237384918129, 0.00624430777983942, 0.007208885479257354, 0.008291195246440952, 0.009584225531737656, 0.011092835856016836, 0.013119083811562793, 0.015472147432674443, 0.018481444834166805, 0.022427798215369665, 0.027193091833230265, 0.03356133111039061, 0.04209996349102596, 0.05316075288010269, 0.0682838421488493, 0.0891640099379103, 0.11767584001077558, 0.15613625536189335, 0.2083874071655497, 0.2778351834285847, 0.356925503602207, 0.43418440773371847, 0.4889183110706562, 0.5244735927590485, 0.5475191709724281, 0.5609572830204749, 0.5692077751637494, 0.5746859463845807, 0.5789676812938627, 0.58231889143412, 0.5852700034619467, 0.587838840113518, 0.5900240736441904, 0.5919194028674861, 0.5938883451798824, 0.5952738699704057, 0.5970060249445454, 0.5983303076220758, 0.5996930620097383, 0.6009999160523205, 0.6023034481378903, 0.6037397812758051, 0.6045451515211904, 0.6060894745349612, 0.6075618251527457, 0.6088844778009447, 0.6101223168335436, 0.6111398890467247, 0.6127904858166213, 0.6142327281258295, 0.6156454809469805, 0.6172694276115409, 0.6188371630001928, 0.6207123598933998, 0.622448229198975, 0.6244647221085354, 0.6266328782143545, 0.628833446457705, 0.6311937467659505, 0.633357880023482, 0.6364623829323923, 0.6390475415946448, 0.6416994289171121, 0.6445121653642147, 0.6477812634531149, 0.6509342136803808, 0.6539519495633102, 0.6572167675710059, 0.6603416730870055, 0.6639344839791255, 0.6674148810557372, 0.6706836091919077, 0.6738865199596513, 0.6769380791973796, 0.6800157284066545, 0.6826364435241933, 0.6856015253318366, 0.688260608912286]"
"(5, 5)"    ,LeakyReLu(0.05),100  ,0.01,0.06,0.01 ,0.85,128       ,0.6068563385850256 ,"[0.5102655114363339, 0.5087684550706769, 0.5074100358846685, 0.5057102463814884, 0.5083755140994665, 0.5069459117386589, 0.5078117309404013, 0.5095484487597339, 0.5096260866839042, 0.5068628864963027, 0.5062901122838195, 0.5073908851078353, 0.5098831749214232, 0.5111897122343823, 0.5094478128046855, 0.5062051314561293, 0.5073227574680714, 0.5097809449471493, 0.5087147327978708, 0.5072242975601332, 0.5077146049186824, 0.5082312654119319, 0.5084888941474173, 0.5047627218031632, 0.5054152013760023, 0.5044104352437465, 0.502068924084485, 0.5007492216447923, 0.5031718280725483, 0.4986070545110756, 0.4993571615925693, 0.4936945468290305, 0.48701031165300496, 0.4817421294107197, 0.4698470187400316, 0.45747936844818254, 0.43876252865288085, 0.41391669163571, 0.3808844008261575, 0.34281570324719174, 0.30593052952851435, 0.2820578899002876, 0.2649363093330931, 0.25538748521873605, 0.2509929320470199, 0.24757326954612316, 0.2459690126367791, 0.24375028123510192, 0.2435786375303735, 0.24126984764156068, 0.2401671710848149, 0.23981409093943218, 0.23926970118748803, 0.23745770237360098, 0.23751296120126203, 0.2359392976073193, 0.2350744490386587, 0.23543576584132786, 0.2345576184766224, 0.2341858257710473, 0.23299367328254586, 0.2317932990142737, 0.2335135160938964, 0.23134522287713008, 0.23271473911974938, 0.2298657250056769, 0.22901996265477942, 0.22792920566164684, 0.22812003918252177, 0.22721489975244072, 0.22546287338352614, 0.22322033115374923, 0.2236726213741732, 0.22193225566999664, 0.22049922854692014, 0.21966345297724224, 0.21849830941335557, 0.21717792581499704, 0.21630241987317955, 0.21471537735086246, 0.21296782666559586, 0.21208901060376684, 0.2103832763263035, 0.2079559306712975, 0.20706341368272058, 0.2066849989881518, 0.20485638497099304, 0.20485725140190925, 0.20205645933558192, 0.20258498097352362, 0.20022390269236334, 0.20033550107589468, 0.19938198004570293, 0.1971824860167333, 0.19632739588568426, 0.1966811843364279, 0.19582643461907484, 0.19545720943892517, 0.19492654019668346, 0.19485151247797178, 0.19421899140695786]"                                      ,"[-0.0045018143309152325, -0.0015442991771938974, 0.00014981306210848366, 0.0006537376267363726, 0.0008631858799095227, 0.0009422613675806879, 0.0010631626855490683, 0.0011850463490484797, 0.001310688862108389, 0.0014444511118764103, 0.0015674515850674364, 0.0018163789954851461, 0.002027124472874675, 0.0022761264624977517, 0.002554274902235476, 0.0028488471058326637, 0.0032778388569748573, 0.003729542166910571, 0.004250799491767543, 0.004886129898608482, 0.005579402887934792, 0.006519118930211065, 0.007570316592160786, 0.0088613007339996, 0.010460290615955437, 0.012517417332011838, 0.014942281957262882, 0.018037399780554075, 0.02182719624717555, 0.027000263528259683, 0.033442191839178625, 0.04217573444471423, 0.0543447730710821, 0.06992282987291332, 0.09175111020639548, 0.12208905622884925, 0.1617718312942633, 0.21553130778178553, 0.28599352110062026, 0.3661424875114426, 0.44522245395783544, 0.4996716172738015, 0.5339445708075959, 0.555622689174198, 0.5674707181835232, 0.5745383621691685, 0.5788276448301013, 0.5826430325826212, 0.5856922921744945, 0.5884919383013846, 0.5914276893840782, 0.5936162636309785, 0.5958872883197766, 0.5975728926802112, 0.5989949464339508, 0.6009322634110341, 0.6024666843750263, 0.6041472048778391, 0.6052417411339528, 0.6075580834783425, 0.609161906372726, 0.611060466508621, 0.6125754462418014, 0.6143608100655715, 0.6160850751863004, 0.6180099613324822, 0.6198000946803186, 0.6221757764580014, 0.6243749671852186, 0.6267193282932033, 0.6288452824031665, 0.6320129306672824, 0.6347740107893267, 0.6374834792849983, 0.6403604180456672, 0.6430690428426504, 0.6462820780444221, 0.6490536297613593, 0.6523739235438983, 0.655796976035195, 0.6592762140659598, 0.6624860973570583, 0.6655430490997736, 0.6695644417384287, 0.6726285521514692, 0.675582610636521, 0.67884332215087, 0.6822096829441203, 0.685421458479754, 0.6884620104769534, 0.6912469151657882, 0.6936721768314308, 0.6961151493125324, 0.6983855868936488, 0.7002593762129006, 0.7020362589298833, 0.703773752066679, 0.7054197095781584, 0.706710504430498, 0.7083028993306693, 0.7098696071332715]"
